RA,DEC,Z,PLATEIFU,LOG_MASS,GZ2_CLASS,ELLIP,LOG_OI_HA_CEN_2.5_ARCSEC,LOG_OIII_HB_CEN_2.5_ARCSEC,LOG_NII_HA_CEN_2.5_ARCSEC,LOG_SII_HA_CEN_2.5_ARCSEC,EDGE_ON_FRAC,FACE_ON_FRAC,OIII_LUM,LOGSFRSED,LOGSFRSEDERR,GLOBAL_AV,GLOBAL_AV_ERR,AV_MEAN_CEN,AV_MEAN_OUTER,AV_MEAN_CEN_ERR,AV_MEAN_OUTER_ERR,SF_AV,LINER_AV,COMP_AV,AGN_AV,SEYFERT_AV,SF_ERR,LINER_ERR,COMP_ERR,AGN_ERR,SEYFERT_ERR,DN_SF,DN_LINER,DN_COMP,DN_AGN,DN_SEYFERT,EWHA_MEAN_CEN,EWHA_MEAN_OUTER,EWHA_MEAN_CEN_ERR,EWHA_MEAN_OUTER_ERR,SEYFERT_CEN,LINER_CEN,SEYFERT_OUTER,LINER_OUTER,OIII_MEAN_CEN,OIII_MEAN_OUTER,OIII_MEAN_CEN_ERR,OIII_MEAN_OUTER_ERR,DUST_OIII_MEAN_CEN,DUST_OIII_MEAN_OUTER,DUST_OIII_MEAN_CEN_ERR,DUST_OIII_MEAN_OUTER_ERR,DN_MEAN_CEN,DN_MEAN_OUTER,DN_MEAN_CEN_ERR,DN_MEAN_OUTER_ERR,OIII_OII_MEAN_CEN,OIII_OII_MEAN_OUTER,OIII_OII_MEAN_CEN_ERR,OIII_OII_MEAN_OUTER_ERR,OIII_HB_MEAN_CEN,OIII_HB_MEAN_OUTER,OIII_HB_MEAN_CEN_ERR,OIII_HB_MEAN_OUTER_ERR,NII_HA_MEAN_CEN,NII_HA_MEAN_OUTER,NII_HA_MEAN_CEN_ERR,NII_HA_MEAN_OUTER_ERR,SII_HA_MEAN_CEN,SII_HA_MEAN_OUTER,SII_HA_MEAN_CEN_ERR,SII_HA_MEAN_OUTER_ERR,OI_HA_MEAN_CEN,OI_HA_MEAN_OUTER,OI_HA_MEAN_CEN_ERR,OI_HA_MEAN_OUTER_ERR,VLAF_FLUX,VLAF_POWER,VLAF_CHECK,VLASS_FLUX,VLASS_FLUX_ERR,VLASS_POWER,VLASS_CHECK,LOFAR_FLUX,LOFAR_FLUX_ERR,LOFAR_POWER,LOFAR_CHECK,ANY RADIO
139.32637,29.727904,0.034,12487-3704,9.977,Er,0.135,-2.134851539,0.489293161,-0.281514068,-0.530192266,0,1,5.063118692,-0.417,0.202,-0.419158889,0.027792408,0.639375813,-0.987766891,0.047959666,0.141917365,,,,0.420782827,0.452105743,,,,0.052480989,0.050347309,,,,1.397860567,1.404173209,13.8860401,6.493428142,0.315298243,0.222115934,TRUE,,TRUE,,4.764422772,3.827246764,0.033781915,0.059386131,4.498435175,3.070051149,0.033787222,0.019463785,1.416804356,1.274004698,0.004020075,0.014646346,0.517177195,0.370480878,0.006087709,0.030278211,0.618063327,0.677932826,0.011374858,0.0178974,-0.275288596,-0.190306611,0.015850081,0.140643605,-0.727322933,-0.340955294,0.137899197,0.249141837,-1.786303233,-1.111635645,0.140334105,0.393854627,,,,,,,,,,,,
144.53671,1.4491681,0.046,11752-12704,10.516,Ei,0.739,-1.48296194,0.84546948,-0.124596376,-0.323390509,0,1,5.200854711,0.311,0.082,-0.012550961,0.02777877,1.387254008,1.044723114,0.041238789,0.017733919,0.884366162,,1.131974507,1.456222097,1.456222097,0.019139353,,0.087759129,0.041050431,0.041050431,1.337988469,,1.394311667,1.4759286,1.4759286,13.84006393,19.21207334,0.244082056,0.327450828,TRUE,,TRUE,,5.40350926,4.959180955,0.044139628,,4.740379983,3.597668609,0.03569784,0.016493454,1.462631639,1.364903649,0.006637968,0.002729869,0.925424958,0.737469347,0.022624608,,0.715349469,0.397151748,0.022835491,,-0.169729558,-0.417549422,0.086755791,0.038968702,-0.616956678,-0.712841223,0.047916082,0.062559115,-1.616120846,-1.919710879,0.120281095,0.210182113,,,,,,,,,,,,
146.29988,-0.12001413,0.031,12512-6101,10.657,Sc?t,0.822,-1.601861415,0.917067312,-0.071021378,-0.260009125,0.059,0.940999985,5.091312038,-0.209,0.281,0.612071607,0.013122875,1.107193014,0.841736083,0.026494376,0.023563271,0.915633243,,1.069896855,1.169559732,1.169559732,0.018382925,,0.027213344,0.030806742,0.030806742,1.405640504,,1.49771825,1.710977857,1.710977857,8.14480907,16.15875033,0.185860246,0.199638902,TRUE,,TRUE,,5.014425357,,0.038330102,,4.324242498,3.356767505,0.035608949,0.008321704,1.655650853,1.444843354,0.00881845,0.003950486,0.844279879,,0.016854688,,0.6791038,,0.021611557,,-0.189197426,-0.435726294,0.104620133,0.082459905,-0.586412365,-0.591192804,0.064088067,0.084138772,-1.625396688,-1.546200297,0.17885165,0.330308787,,,,,,,,,,,,
150.52933,3.0576861,0.023,10516-12701,10.695,SBb(r),0.694,-2.097377124,0.540022856,-0.251945863,-0.48996955,0.026000001,0.973999977,5.378956661,0.07,0.162,-0.516346801,0.023744498,0.731936303,-0.251348853,0.034622689,0.032688093,0.316430612,,0.703408881,0.975707327,1.279959513,0.03767642,,0.044397414,0.178781988,0.101219394,1.4360445,,1.567538421,1.586674167,1.531377778,13.14707593,6.89540394,0.441980471,0.241135635,TRUE,,TRUE,,0,0,,,4.153669086,2.908305984,0.039731244,0.006415912,1.569382941,1.647132049,0.007777418,0.00393561,0,0,,,0,0,,,-0.216633712,-0.227579342,0.043913076,0.113476944,-0.673563586,-0.527135313,0.099637918,0.174147011,-2.003822972,-1.478807513,0.119872315,0.326177308,,,,,,,,,,,,
203.83022,26.424769,0.025,8983-12701,10.562,Sc?t,0.664,-1.406021024,0.731255255,-0.01044388,-0.136077655,0.026000001,0.973999977,4.983330911,-0.057,0.063,0.009057861,0.03371039,0.821373319,0.576673243,0.032623545,0.011481366,0.553979128,,0.7390354,0.903296246,0.978657859,0.012105495,,0.036686786,0.048163642,0.041728371,1.393205841,,1.500998542,1.679605481,1.683664479,7.68353427,15.85304489,0.231406785,0.195252062,TRUE,,TRUE,,4.685756126,,0.051075535,,4.01438384,3.003956152,0.034849297,0.007430957,1.617173892,1.415818802,0.006751611,0.002330972,0.523219609,,0.012143809,,0.578883869,,0.015932233,,-0.141124856,-0.377853886,0.14397215,0.046685096,-0.599849495,-0.65607561,0.121588468,0.100032027,-1.63765186,-1.806860729,0.282837107,0.256412791,,,,,,,,3.683,0.337,4.77E+21,TRUE,TRUE
212.3760821,41.11092989,0.077,8334-3702,11.368,SBc4m,0.357,-1.464806192,0.766909533,0.002295731,-0.135260397,0,1,5.529330942,0.846,0.069,1.283302758,0.010918433,1.38401713,1.227293221,0.04208655,0.036665616,1.3109628,,1.451458852,1.247571284,1.247571284,0.018499449,,0.073678218,0.042192718,0.042192718,1.393185898,,1.522770588,1.702195682,1.702195682,6.08839,9.517063276,0.07148237,0.348379788,TRUE,,TRUE,,5.918331527,5.434090604,0.033300695,0.030063064,5.371906342,4.478251334,0.020167327,0.032031188,1.733475714,1.561323621,0.005424644,0.00861584,0.502821093,0.465004654,0.020523482,0.02669569,0.63119562,0.459803389,0.011592512,0.017863635,0.074594339,-0.243488993,0.024331721,0.147021037,-0.530001991,-0.79726506,0.050511501,0.115575398,-1.616880554,-1.769476052,0.07057375,0.190620688,,,,,,,,19.981,0.603,2.10E+23,TRUE,TRUE
182.25372,42.475262,0.024,8260-1901,9.693,Ei,0.693,-1.776912284,0.769384191,-0.771077922,-0.492827304,0,1,5.021655715,-0.652,0.183,-0.663771222,0.051126287,-0.12225607,-1.909256073,0.096659768,0.326509494,,,,0.301352695,0.315371284,,,,0.055079409,0.055260264,,,,1.500524286,1.496440449,6.881582066,6.045987484,0.236040643,0.151030064,TRUE,,TRUE,,4.358257796,,0.05341412,,3.579402576,2.560541088,0.046740725,0.015414919,1.545112817,1.747497531,0.007642619,0.025543298,0.643532147,,0.017663335,,0.736208224,,0.005690669,,-0.655895234,-0.573774795,0.115901055,0.291958702,-0.565616283,-0.395045956,0.129921769,0.217836886,-1.329021969,-0.891808783,0.295260094,0.382481308,,,,,,,,,,,,
119.9728317,23.39008331,0.029,9503-12701,11.178,Sb2m,0.82,-1.866124022,0.709879218,-0.021543299,-0.344258614,0.092,0.907999992,5.373677714,,,1.028586298,0.034325009,1.962720523,1.629136713,0.015634759,0.017690112,1.645497498,0.043458972,1.421183309,0.98416957,1.461662435,0.012458609,0.276858415,0.030197481,0.114498359,0.093048627,1.417088096,1.804609231,1.486901625,1.730075,1.683064024,13.95054511,18.47000724,0.325294968,0.309626322,TRUE,,TRUE,,5.86534278,4.223530801,0.032323152,0.076799109,4.51976596,3.458342099,0.038818989,0.008984302,1.539577883,1.436116432,0.007777232,0.002586597,0.768152635,0.355565414,0.018848855,0.02352342,0.641215262,0.456342577,0.018101086,0.023164819,-0.216526338,-0.360503456,0.165896132,0.066273598,-0.78101934,-0.728446422,0.098279068,0.128249172,-1.911351935,-1.895024333,0.214203619,0.249411835,18.01,3.10E+22,TRUE,8.582,0.569,1.48E+22,TRUE,,,,,TRUE
184.65202,51.414691,0.047,10508-12703,11.211,SBc4t,0.524,-1.75246683,0.655826455,-0.120605715,-0.434078982,0.061999999,0.938000023,5.6705314,0.798,0.18,0.656629926,0.009266847,0.980654628,0.86853698,0.037599361,0.016209359,0.934178169,,0.801930383,0.83480434,0.850534499,0.011653881,,0.025991296,0.038912988,0.03508935,1.344124524,,1.396191894,1.454301212,1.453896392,19.86451228,13.61372753,0.489530947,0.25212463,TRUE,,TRUE,,5.747306797,5.049725026,0.03811757,0.038870651,5.319670275,4.114108232,0.027393049,0.023120708,1.448577368,1.408857911,0.002946635,0.002879633,0.844705754,0.631838858,0.010671692,0.01609138,0.603669631,0.489704496,0.005920823,0.011423223,-0.096814673,-0.299631524,0.021064111,0.112231913,-0.692153021,-0.775408197,0.028104052,0.074165539,-1.743790687,-1.888803431,0.130381682,0.18215325,,,,,,,,,,,,
250.8464,39.80645,0.03,8588-3702,11.046,Er,0.571,-2.103553016,0.324564155,-0.100788555,-0.431215881,0,1,4.893032093,0.412,0.133,1.078275042,0.004969163,1.118167586,1.067055279,0.009747259,0.011299013,1.100747623,,1.151288252,,,0.011614916,,0.020886206,,,1.467107799,,1.52883,,,9.182936861,8.838338653,0.205396803,0.088079936,TRUE,,TRUE,,0,0,,,4.267568883,3.283233138,0.025971736,0.011538795,1.556709708,1.488522958,0.007150093,0.001754887,0,0,,,0,0,,,-0.272279323,-0.358096192,0.11848605,0.043210876,-0.83013587,-0.805211385,0.082472354,0.097696109,-2.182251819,-2.099124282,0.16152468,0.177999985,,,,,,,,12.28,0.501,2.25E+22,TRUE,TRUE
356.78833,15.59675,0.026,8087-12701,10.733,-9999,0.813,-1.459648394,0.430849676,0.009260121,-0.329372329,0.191121329,0.808878671,4.918620447,,,-0.172122198,0.018554561,1.751766389,0.143575526,0.056306069,0.05720731,0.577990734,1.107999611,0.793781689,1.615707595,2.654499358,0.039664842,0.098578608,0.028136036,0.083155712,0.04426856,1.429634742,1.526872212,1.431192705,1.497115824,1.425921923,10.81527921,4.891509296,0.524263851,0.14015946,,TRUE,,TRUE,4.689032559,3.308956808,0.076528135,0.050229079,3.774005212,2.901554284,0.040646546,0.009751631,1.489724915,1.511459902,0.005216401,0.002480654,-0.093053796,-0.172514066,0.016595861,0.026635731,0.278534667,0.196301724,0.0148793,0.021292386,-0.023498727,-0.088137155,0.083681692,0.184071839,-0.528207893,-0.453193192,0.091013092,0.211113447,-1.440666645,-1.165443803,0.128339003,0.509459176,,,,5.705,0.246,7.96E+21,TRUE,,,,,TRUE
121.7799375,36.23347854,0.032,9485-12705,11.03,Sb?t,0.785,-0.887693058,0.898340337,-0.188722076,-0.464939527,0,1,5.796732609,0.221,0.081,0.255803115,0.02114145,1.024425848,0.909287294,0.031457748,0.012532745,0.573389515,,0.638624187,1.049667776,1.049667776,0.014781351,,0.018926309,0.038937581,0.038937581,1.354315399,,1.394687698,1.639675909,1.639675909,10.93318726,16.46941184,0.255309336,0.142047788,TRUE,,TRUE,,5.613679338,,0.043790518,,5.030263818,3.771571371,0.037310348,0.01107097,1.608332212,1.38723543,0.008469656,0.001785432,1.077585625,,0.020800009,,0.719501669,,0.016096468,,-0.190331337,-0.356084403,0.0662906,0.034658896,-0.743564815,-0.726868076,0.031949256,0.075258335,-1.689939336,-1.921756748,0.17070468,0.176676264,,,,,,,,25.701,0.644,5.33E+22,TRUE,TRUE
206.61247,22.076743,0.028,8320-3704,9.853,Er,0.517,-1.39149973,0.990765799,-0.10336148,-0.123125263,0,1,4.986378658,-0.716,0.177,0.02817692,0.022865326,0.086590066,0.011999302,0.029347461,0.038675151,-0.128731604,,-0.043302336,0.134507608,0.16137844,0.075386939,,0.140540303,0.033584298,0.032747942,1.455800606,,1.41592,1.592768454,1.594243478,8.824179933,11.54723668,0.198571317,0.130972665,TRUE,,TRUE,,4.387612648,,0.045327569,,4.024733049,2.916437256,0.039686963,0.010763297,1.566238121,1.437971194,0.004349137,0.005463807,0.627208328,,0.010313032,,0.761939045,,0.019237886,,-0.23942424,-0.448144805,0.097009426,0.109792072,-0.469368732,-0.513023906,0.082740209,0.1143333,-1.369259456,-1.271249185,0.147212359,0.277356073,,,,,,,,,,,,
207.60823,23.456921,0.056,9882-9102,10.908,Sb2m(i),0.673,-1.433867105,0.861435753,0.046486424,0.087184197,0,1,5.505071257,-0.44,0.696,-1.128153315,0.078213681,0.887047125,-0.067975775,0.017039286,0.104494529,,-0.511273436,,0.550604839,0.982890115,,0.230672562,,0.067953521,0.056974979,,1.709031875,,1.729052973,1.756299412,6.981671622,3.002510493,0.173562591,0.071302367,TRUE,,TRUE,,5.656997448,4.63579665,0.025218847,0.054834297,5.29174801,4.238452898,0.022921978,0.027208426,1.778757838,1.730461863,0.002753515,0.004275968,0.539558446,0.273799577,0.008485349,0.015602914,0.81367654,0.698866932,0.003258,0.012979429,0.102518286,0.102285943,0.006272135,0.123258533,-0.270711561,-0.290453794,0.009407141,0.103340446,-1.306440549,-1.183904645,0.031590434,0.267230414,,,,,,,,,,,,
119.4863374,39.99336516,0.066,9182-6102,11.041,Sc?t(r),0.401,-1.561278667,0.874068889,-0.1074849,-0.112490764,0,1,6.235045335,0.725,0.203,-0.356182149,0.042871798,1.176199005,0.815111337,0.027301145,0.064676199,,-0.451373373,,0.847485354,1.095952046,,0.185708322,,0.059219825,0.050931178,,1.665954737,,1.653509106,1.656567244,18.25178966,5.23716027,0.513551661,0.297954857,TRUE,,TRUE,,6.486684072,5.1224171,0.033485425,0.051202235,6.016021214,4.692990494,0.029045918,0.041731434,1.636462759,1.658573446,0.003886329,0.002920841,0.674668855,0.35934639,0.006952711,0.015813574,0.87677688,0.701606301,0.00287757,0.010531946,-0.056242693,0.015038833,0.011448856,0.0488523,-0.484331652,-0.335248383,0.01708299,0.084839937,-1.449808886,-1.256172839,0.021556291,0.183294672,99.2,7.90E+23,TRUE,38.137,0.294,3.04E+23,TRUE,217.481,2.361,1.73E+24,TRUE,TRUE
226.57986,8.1118427,0.04,11962-6102,10.456,Sb,0.597,-1.955809893,0.355792724,-0.134901896,-0.440675941,0.052999999,0.947000027,5.288589686,0.221,0.193,-2.18603988,0.04119034,1.116884965,-0.075830539,0.026396978,0.07771851,,-0.645874276,0.994695695,0.511067826,0.948796025,,0.159326972,0.040162429,0.079810847,0.064327129,,1.511824138,1.340475556,1.410462132,1.366534878,22.45143043,7.432574879,0.324087945,0.202973851,TRUE,,TRUE,,0,0,,,4.898111535,3.611407382,0.027390251,0.01922379,1.240624493,1.447470583,0.00415169,0.005041197,0,0,,,0,0,,,-0.13752792,-0.055096413,0.011760392,0.087771688,-0.688911777,-0.485549911,0.03388777,0.146610208,-1.858873762,-1.476988233,0.066393339,0.299235947,,,,,,,,,,,,
234.08218,9.344213,0.033,11963-9102,10.622,SBc2l,0.763,-1.513583604,0.404246551,-0.137853675,-0.276835311,0.029999999,0.970000029,5.011408377,-0.247,0.145,-0.900123853,0.037615276,1.29625668,0.546226498,0.028111065,0.059917301,1.083591132,-0.856617123,0.99717029,0.228937874,1.095866802,0.037460888,0.221712742,0.041165228,0.123128893,0.090395877,1.35068303,1.473106622,1.441278,1.487414225,1.509714247,15.55584119,17.53504762,0.483418074,0.771864275,,TRUE,,TRUE,5.054575045,3.65512619,0.058722329,0.059454078,4.302059351,3.447355357,0.036040645,0.01278341,1.464908807,1.430385259,0.003171116,0.00430273,0.222295519,0.05331739,0.020947612,0.019292505,0.303025051,0.37250636,0.013905577,0.02148581,-0.13381623,-0.201357669,0.06168512,0.146782193,-0.58075506,-0.534761829,0.065459689,0.212658333,-1.603344938,-1.664165432,0.109264616,0.385779056,,,,,,,,,,,,
253.4056,63.03125,0.105,7992-6101,11.379,SBc?t,0.242,-1.371052637,0.110455463,0.03685867,0.049879094,0,1,4.893134759,0.544,0.048,0.754606902,0.023437065,0,0,0,0,1.218181403,0.79232304,1.114748356,0.913912731,,0.02429069,0.064518594,0.063691239,0.136754671,,1.377461541,1.74575303,1.496417059,1.734115,,0,0,,,,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,,,,,,,,4.841,0.398,8.71E+22,TRUE,TRUE
241.02909,44.549745,0.043,9031-1902,10.318,Ei,0.6,-1.669982319,0.619910931,-0.238156492,-0.391596898,0,1,5.274807486,,,0.233496951,0.026939639,0.669966042,0.143919555,0.034668841,0.067525871,,,,0.675989834,0.673141508,,,,0.033189014,0.035196183,,,,1.443325,1.442742014,13.79491754,12.84981289,0.237324717,0.28640322,TRUE,,TRUE,,5.18826467,4.512995955,0.025697386,0.031503105,4.90215447,3.76062103,0.027760908,0.023540826,1.448705072,1.490214071,0.003518161,0.014072558,0.658521604,0.505748976,0.005832408,0.012251268,0.616190491,0.571655794,0.003191896,0.012281407,-0.231918733,-0.290947232,0.010718943,0.12897886,-0.599640005,-0.620340401,0.07566352,0.144525669,-1.562434952,-1.417307434,0.093468575,0.313749955,,,,,,,,,,,,
241.82338,41.403621,0.035,8979-6102,10.739,SBb3t,0.505,-1.31335854,0.637325059,0.029823246,0.072204516,0.002,0.998000026,4.962815394,0.298,0.075,0.517637174,0.004691755,0.373681418,0.595832537,0.049818921,0.009569507,0.523280355,-0.096456324,0.615720993,0.386928756,1.023775915,0.006888147,0.093528391,0.03415812,0.05360548,0.099459499,1.323287312,1.76216625,1.408139857,1.791931477,1.744473,4.157927938,18.91798305,0.105718443,0.403932013,TRUE,,TRUE,,4.431575922,3.690010216,0.040808392,,4.192688808,3.330329663,0.038505148,0.005571735,1.780101237,1.383291603,0.006961548,0.004460522,0.269113959,0.016751828,0.010023384,,0.490537411,0.169629386,0.013548801,,-0.006132408,-0.354790838,0.076714776,0.048292391,-0.375354193,-0.750952355,0.08917677,0.059440117,-1.383560652,-2.008808758,0.206010777,0.186030902,,,,,,,,,,,,
185.94405,36.15278,0.033,8981-6101,10.897,SBb2t,0.778,-1.420556893,0.431994655,0.068759211,-0.055623574,0.048999999,0.950999975,4.731806012,0.212,0.123,0.386989525,0.008028584,0.735600136,0.413765124,0.03385298,0.031084135,0.704956725,0.541438675,0.631334855,0.671002484,1.104715585,0.018687537,0.091748257,0.025642915,0.065278588,0.098316361,1.476614554,1.666053784,1.550009333,1.664899355,1.660945,4.643330826,7.128690089,0.144435213,0.209309341,,TRUE,,TRUE,4.673860965,2.936997467,0.043143753,0.016789327,4.13676033,3.227377029,0.030177624,0.013551983,1.637212569,1.546760656,0.004409762,0.002887525,0.206382991,-0.031805994,0.007978892,0.042488254,0.336349921,0.133152057,0.016573441,0.010698374,-0.073251771,-0.276555574,0.134491399,0.069153597,-0.480574358,-0.473270465,0.139551121,0.16241286,-1.510559536,-1.552031962,0.311283886,0.432732218,,,,,,,,13.157,0.836,2.90E+22,TRUE,TRUE
199.81621,54.60174,0.032,11021-3703,10.717,SBb(r),0.455,-1.380470575,1.129059406,0.136566134,-0.087770599,0.048,0.952000022,5.564032605,,,0.825695321,0.013286534,1.511827766,0.705180606,0.088608006,0.029799957,0.846157364,0.489971109,0.823016277,1.331829125,1.486533186,0.094895717,0.19531426,0.04658689,0.06934201,0.075447343,1.572133333,1.661042667,1.621007143,1.667894919,1.665688079,4.866983097,3.463421205,0.196105386,0.060612209,TRUE,,TRUE,,5.351608019,3.926877159,0.051455132,0.055892392,4.714753642,3.164789336,0.045419722,0.01358462,1.66046823,1.663472003,0.004414945,0.002180304,0.687256945,0.227116424,0.015277654,0.029155037,0.957471568,0.434206616,0.01279838,0.02391363,0.147480857,-0.148962389,0.044094643,0.121721478,-0.383567142,-0.572702866,0.060541485,0.149652457,-1.42513206,-1.416085515,0.113516571,0.367067944,,,,,,,,2.169,0.118,4.50E+21,TRUE,TRUE
203.85025,27.911898,0.027,8984-9102,10.516,Sc?m,0.858,-1.911654842,0.18258671,-0.135259826,-0.206785073,0.143999994,0.856000006,4.662251059,-0.431,0.216,-0.224804754,0.032391937,0.656477405,-0.119264584,0.034137671,0.066289024,0.610693101,0.876950237,0.483286929,0.951478903,,0.021424882,0.133399791,0.043280355,0.059761828,,1.448772376,1.694513,1.548748889,1.694353663,,5.635451124,6.068522924,0.177325178,0.193437876,,TRUE,,TRUE,4.299524252,3.952490555,0.041203228,0.09557824,3.781694623,2.892859981,0.032525304,0.012459199,1.67495645,1.658387821,0.003163581,0.007755913,0.132648369,0.11567116,0.012217627,0.019076562,0.215830152,0.407203593,0.007403876,0.034028197,-0.122918482,-0.220980377,0.05859892,0.159952057,-0.461513336,-0.491916528,0.071882577,0.187412927,-1.566630005,-1.485151054,0.230853597,0.517501549,,,,,,,,2.449,0.438,3.67E+21,TRUE,TRUE
119.92067,50.84001,0.055,8715-3702,11.041,Sb?t,0.472,-1.518708428,1.07927921,0.016451753,-0.198461398,0.200000003,0.800000012,7.269011463,,,0.865780928,0.022688437,1.463715595,1.41387768,0.080079719,0.039631649,,-3.504387514,,1.111291271,1.189958392,,0.595559618,,0.045058406,0.039875924,,1.54466,,1.533251012,1.533408873,112.7641933,39.90027917,2.106672446,1.503246082,TRUE,,TRUE,,7.536989346,6.171086422,0.047903696,0.031067034,6.961509231,5.613775253,0.028095257,0.032231012,1.497875111,1.504700509,0.004192925,0.002366768,1.014783671,0.914761424,0.009065713,0.007027985,1.174405422,1.163143524,0.001232374,0.004857326,0.019542729,0.085190368,0.124523557,0.06673718,-0.655246397,-0.584470599,0.047273476,0.052928297,-1.220568972,-1.236824511,0.048196389,0.098346828,47.6,2.72E+23,TRUE,22.94,0.402,1.31E+23,TRUE,216.247,3.835,1.24E+24,TRUE,TRUE
167.30603,49.51943,0.072,8948-12704,10.961,SBb2l(r),0.676,-1.87863049,0.246621017,-0.05787102,-0.473776855,0,1,5.46441738,0.852,0.129,-0.213057919,0.018291497,1.872671477,1.49630857,0.028924163,0.052755353,0.28928429,,0.869083496,1.627151958,2.151468873,0.021080648,,0.057994638,0.202405856,0.172751634,1.356354821,,1.514744787,1.6329445,1.667668333,27.7842,12.51431556,0.483733588,0.496625928,TRUE,,TRUE,,0,0,,,5.312246197,4.364285297,0.020129277,0.034492714,1.439239524,1.582810968,0.00838444,0.0067408,0,0,,,0,0,,,-0.038540469,-0.094869878,0.019094456,0.081693684,-0.78719684,-0.749941793,0.014741495,0.081119074,-1.920053483,-1.772465121,0.022842248,0.160302801,2.26,2.11E+22,TRUE,1.378,0.289,1.28E+22,TRUE,5.044,0.223,4.70E+22,TRUE,TRUE
248.4264,39.18513,0.03,8550-3704,10.591,SBb,0.438,-1.12277609,0.675574849,0.187142378,0.226282337,0.027000001,0.97299999,5.106540944,-0.165,0.139,0.521656443,0.013438854,0.863942282,0.431545829,0.102545246,0.038462895,0.554418052,0.537073298,0.574737565,0.837565551,1.851822025,0.053450575,0.09266655,0.079357998,0.079417983,0.131905872,1.476193,1.776587133,1.537213333,1.75155379,1.698062,4.016661723,6.444867163,0.183881627,0.172940482,,TRUE,,TRUE,4.605676787,3.648146692,0.062636075,0.048704496,4.215833191,3.166763019,0.040625302,0.008460854,1.79958635,1.577867879,0.004541613,0.003762623,0.240258319,0.17084527,0.00782075,0.015342771,0.608577094,0.394429416,0.014896453,0.016693616,0.235353357,-0.215920643,0.053844992,0.138812396,-0.272106292,-0.545063321,0.097544449,0.160563976,-0.958914848,-1.31612175,0.135518785,0.393922293,1.07,1.96E+21,TRUE,,,,,9.249,0.43,1.70E+22,TRUE,TRUE
186.82722,51.17478,0.03,11832-3702,10.803,Er,0.34,-1.683442437,0.273153653,-0.048095937,0.07127013,0.125,0.875,4.754413968,-0.621,0.275,0.260046241,0.035086107,0.334565838,0.293599502,0.041547418,0.052843663,,0.450413842,,0.601951725,,,0.046493187,,0.049889879,,,1.825965457,,1.826000824,,4.603068832,2.605701152,0.085916442,0.048128317,,TRUE,,TRUE,4.246661414,3.624245279,0.033150988,0.027656803,4.036683743,3.174054648,0.030066707,0.00976009,1.856711679,1.805094295,0.003833587,0.002703815,-0.203811965,-0.243777418,0.009825297,0.008464377,0.139981653,0.313565526,0.004568333,0.010619401,-0.044806641,-0.091191165,0.03579249,0.122513302,-0.292390777,-0.24044901,0.077034141,0.150272933,-1.172416495,-1.070562392,0.076627803,0.193985244,4.06,7.45E+21,TRUE,,,,,9.424,0.182,1.73E+22,TRUE,TRUE
247.63606,39.384201,0.03,11943-6104,10.762,Ei,0.704,-1.494706787,0.700621537,-0.213805282,-0.18574945,0,1,5.922639584,-0.119,0.403,0.216731242,0.018617576,0.790787057,0.35611226,0.043319898,0.026757486,,,,0.467303181,0.508959126,,,,0.02458576,0.02354368,,,,1.663376077,1.654418208,15.45817302,5.05970241,0.628204412,0.081351908,TRUE,,TRUE,,5.528976741,4.236878754,0.041545847,0.019634975,5.198819944,3.82726209,0.033484592,0.014749893,1.596315814,1.701823713,0.00348482,0.003858697,0.565845451,0.461394243,0.007866212,0.009448217,0.715758055,0.731818306,0.006296774,0.004924602,-0.187113962,-0.258935655,0.029129469,0.084533287,-0.537472037,-0.531958468,0.045956558,0.125941965,-1.551626064,-1.399365562,0.099146494,0.274997892,17.39,3.19E+22,TRUE,9.583,0.207,1.76E+22,TRUE,33.338,0.456,6.12E+22,TRUE,TRUE
143.51035,50.02749,0.038,8439-6104,10.935,-9999,0.488,-1.431698033,0.227956864,-0.102008355,-0.043007419,0,1,4.805945096,,,0.785980453,0.033893002,2.680320115,1.589596875,0.066220722,0.075922768,,1.480974068,,1.850089343,1.887193954,,0.072999055,,0.052290642,0.149834319,,1.548956058,,1.561709503,1.581711333,7.370325955,1.962680152,0.280367062,0.040517349,,TRUE,,TRUE,5.363758343,4.335236643,0.044481131,0.027175527,4.34189151,3.408899346,0.026202396,0.014416822,1.56133191,1.545746285,0.001481087,0.001498534,-0.110853551,-0.213093038,0.008129754,0.009889974,0.232384043,0.358551296,0.006662522,0.009207743,-0.077959684,-0.091819769,0.024440575,0.161158397,-0.42274816,-0.334739852,0.045282106,0.143592698,-1.508652608,-1.308398941,0.109823871,0.182425775,7.55,2.17E+22,TRUE,4.098,0.215,1.18E+22,TRUE,17.204,0.228,4.94E+22,TRUE,TRUE
