_RAJ2000_1,_DEJ2000_1,Source,RAJ2000_1,DEJ2000_1,Link,Speak,e_Speak,SpeakTot,e_SpeakTot,Maj,Min,e_Min,DCMaj,DCMin,PA,e_PA,DCPA,Islrms,SCode,Mosaic,Npoint,MaskFract,_RAJ2000_2,_DEJ2000_2,ID,RAJ2000_2,DEJ2000_2,z,IR,WISE,logLIR,e_logLIR,Xray,BAT,logLX,Rad,NVSS,FIRST,Class,logLRad,e_logLRad,Broad,logLBr,e_logLBr,DR15,Sloan,Simbad,NED,recno,Separation
203.05698,26.94993,ILTJ133213.68+265659.7,203.05698,26.94993,https://vo.astron.nl/getproduct/LoTSS-DR2/P201+27    ,11.793,0.196,18.793,0.469,7.69,7.46,0.12,4.8,4.44,40.19,23.96,40.19,0.182,S,P201+27    ,4,1,203.05707,26.949982,8982-6104  ,203.05707,26.949982,0.035613,0,1,0,0,0,0,0,1,1,1,,44.027714,45.163307,0,0,0,1,Sloan,Simbad,NED,241,0.347401618
201.89935,27.13916,ILTJ132735.85+270820.9,201.89935,27.13916,https://vo.astron.nl/getproduct/LoTSS-DR2/P201+27    ,15.229,0.14,103.53,1.582,55.24,8.81,0.13,54.91,6.45,138.54,1.27,138.54,0.14,M,P201+27    ,3,1,201.90056,27.138014,8984-6102  ,201.90056,27.138014,0.143971,0,1,0,0,0,0,0,1,1,0,LERG,45.85872,47.012535,0,0,0,1,Sloan,Simbad,NED,244,5.65188001
239.34956,54.66618,ILTJ155723.90+543958.2,239.34956,54.66618,https://vo.astron.nl/getproduct/LoTSS-DR2/P241+55    ,23.759,0.092,300.934,2.116,141.6,47.68,1.03,141.47,47.31,150.82,1.98,150.82,0.092,M,P241+55    ,3,1,239.33914,54.671074,8481-3702  ,239.33914,54.671074,0.047282,0,1,0,0,0,0,0,1,1,1,LERG,45.296715,46.44502,0,0,0,1,Sloan,Simbad,NED,143,27.94996592
178.37732,52.68935,ILTJ115330.56+524121.6,178.37732,52.68935,https://vo.astron.nl/getproduct/LoTSS-DR2/P16Hetdex13,23.645,0.203,44.442,1.876,8.23,6.98,0.06,5.63,3.56,85.7,2.56,85.7,0.203,M,P16Hetdex13,3,1,178.37743,52.68945,8991-9102  ,178.37743,52.68945,0.071976,0,1,0,0,0,0,0,1,1,1,LERG,45.10399,46.250385,0,0,0,1,Sloan,Simbad,NED,254,0.426393448
177.27791,51.57885,ILTJ114906.70+513443.8,177.27791,51.57885,https://vo.astron.nl/getproduct/LoTSS-DR2/P16Hetdex13,11.173,0.055,70.893,1.092,41.56,18.9,0.33,41.12,17.92,131.23,1.79,131.23,0.055,M,P16Hetdex13,4,1,177.27167,51.582214,8989-12703 ,177.27167,51.582214,0.130039,0,1,0,0,0,0,0,1,1,1,LERG,45.185715,46.33292,0,0,0,1,Sloan,Simbad,NED,251,18.48322864
117.05383,28.2249,ILTJ074812.92+281329.6,117.05383,28.2249,https://vo.astron.nl/getproduct/LoTSS-DR2/P117+29    ,5.291,0.119,8.73,0.293,8.08,7.35,0.16,5.41,4.25,123.08,9.85,123.08,0.111,S,P117+29    ,2,1,117.05386,28.225092,8146-1901  ,117.05386,28.225092,0.027318,0,1,0,0,0,0,0,1,1,1,,43.993164,45.128407,0,0,0,1,Sloan,Simbad,NED,65,0.700235052
229.5259,42.74494,ILTJ151806.21+424441.7,229.5259,42.74494,https://vo.astron.nl/getproduct/LoTSS-DR2/P230+42    ,68.544,0.088,180.942,0.564,11.7,7.9,0.01,10.04,5.14,160.01,0.21,160.01,0.088,M,P230+42    ,3,1,229.52557,42.745842,7443-12703 ,229.52557,42.745842,0.040772,1,1,44.54207,43.597946,0,0,0,0,1,1,,0,0,0,0,0,1,Sloan,Simbad,NED,31,3.34985539
158.13182,36.36717,ILTJ103231.64+362201.8,158.13182,36.36717,https://vo.astron.nl/getproduct/LoTSS-DR2/P158+37    ,1.83,0.071,1.934,0.128,6.26,6.07,0.23,1.79,0.95,59.39,52.43,59.39,0.07,S,P158+37    ,4,1,158.1318,36.36707,8943-3703  ,158.1318,36.36707,0.126944,0,1,0,0,0,0,0,1,1,1,LERG,44.999207,46.144566,0,0,0,1,Sloan,Simbad,NED,228,0.359785062
157.65121,35.91677,ILTJ103036.29+355500.3,157.65121,35.91677,https://vo.astron.nl/getproduct/LoTSS-DR2/P158+37    ,22.093,0.17,221.962,1.99,31,12.24,0.06,30.42,10.67,124.6,0.49,124.6,0.17,M,P158+37    ,4,1,157.65067,35.916607,8943-3704  ,157.65067,35.916607,0.123924,0,1,0,0,0,0,0,1,1,1,LERG,45.880703,47.034733,0,0,0,1,Sloan,Simbad,NED,229,1.706948813
249.02863,44.60278,ILTJ163606.87+443610.0,249.02863,44.60278,https://vo.astron.nl/getproduct/LoTSS-DR2/P247+45    ,11.413,0.089,53.272,0.953,16.55,10.54,0.07,15.42,8.67,177.41,0.93,177.41,0.089,M,P247+45    ,2,1,249.02844,44.602753,8484-3704  ,249.02844,44.602753,0.030708,0,1,0,0,0,0,0,1,1,1,,44.0994,45.23572,0,0,0,1,Sloan,Simbad,NED,145,0.479074537
247.09644,43.95743,ILTJ162823.15+435726.7,247.09644,43.95743,https://vo.astron.nl/getproduct/LoTSS-DR2/P247+45    ,11.525,0.105,115.646,1.1,28.61,12.53,0.1,27.97,11,159.07,0.79,159.07,0.105,M,P247+45    ,2,1,247.09714,43.95761,8555-6103  ,247.09714,43.95761,0.139863,0,1,0,0,0,0,0,1,1,1,LERG,45.6998,46.852066,0,0,0,1,Sloan,Simbad,NED,162,1.930090208
182.4087,42.00968,ILTJ120938.09+420034.8,182.4087,42.00968,https://vo.astron.nl/getproduct/LoTSS-DR2/P181+42    ,10.789,0.062,52.064,0.602,15.61,12.13,0.07,14.41,10.55,115.06,1.11,115.06,0.062,M,P181+42    ,3,1,182.40875,42.009666,8260-6101  ,182.40875,42.009666,0.022953,0,1,0,0,0,0,0,1,1,1,,43.894352,45.028587,0,0,0,0,Sloan,Simbad,NED,85,0.134204943
197.81323,46.70062,ILTJ131115.18+464202.2,197.81323,46.70062,https://vo.astron.nl/getproduct/LoTSS-DR2/P35Hetdex10,31.387,0.118,62.929,1.803,8.5,7.91,0.03,6.02,5.16,20.56,2.53,20.56,0.118,M,P35Hetdex10,3,1,197.81342,46.7007,8324-12701 ,197.81342,46.7007,0.02758,0,1,0,0,0,0,0,1,1,1,,44.226234,45.363842,0,0,0,0,Sloan,Simbad,NED,101,0.5362262
156.29822,47.73908,ILTJ102511.57+474420.7,156.29822,47.73908,https://vo.astron.nl/getproduct/LoTSS-DR2/P156+47    ,4.203,0.146,14.133,0.792,15.67,5.74,0.14,14.47,0,99.23,2.21,99.23,0.146,M,P156+47    ,4,1,156.29802,47.73908,8452-3702  ,156.29802,47.73908,0.06246,0,1,0,0,0,0,0,1,1,1,LERG,44.987263,46.132504,0,0,0,1,Sloan,Simbad,NED,132,0.480245504
130.99706,51.09068,ILTJ084359.29+510526.4,130.99706,51.09068,https://vo.astron.nl/getproduct/LoTSS-DR2/P130+52    ,127.585,0.352,192.386,1.952,11.08,6.45,0.02,9.31,2.37,53.65,0.32,53.65,0.352,M,P130+52    ,2,1,130.99644,51.090263,8244-6103  ,130.99644,51.090263,0.12666,0,1,0,0,0,0,0,1,1,1,LERG,46.476643,47.63644,0,0,0,1,Sloan,Simbad,NED,72,2.036003119
226.93753,51.45285,ILTJ150745.01+512710.2,226.93753,51.45285,https://vo.astron.nl/getproduct/LoTSS-DR2/P227+53    ,9.318,0.079,19.691,0.582,11.34,7.41,0.06,9.62,4.34,148.34,1.12,148.34,0.079,M,P227+53    ,2,1,226.93745,51.45283,8593-12705 ,226.93745,51.45283,0.046251,0,1,0,0,0,0,0,0,1,1,,0,0,1,45.378593,5.800487,0,Sloan,Simbad,NED,169,0.184415469
225.61795,52.73446,ILTJ150228.31+524404.0,225.61795,52.73446,https://vo.astron.nl/getproduct/LoTSS-DR2/P227+53    ,50.154,0.206,904.453,4.709,57.97,30.62,0.24,57.66,30.03,135.59,0.89,135.59,0.206,M,P227+53    ,3,1,225.62105,52.733913,8593-3704  ,225.62105,52.733913,0.133449,0,1,0,0,0,0,0,1,1,1,LERG,46.46287,47.622536,0,0,0,0,Sloan,Simbad,NED,170,7.031938838
223.86731,32.84002,ILTJ145528.15+325024.0,223.86731,32.84002,https://vo.astron.nl/getproduct/LoTSS-DR2/P222+32    ,11.719,0.09,31.062,0.685,12.04,10.06,0.08,10.44,8.07,64.67,2.01,64.67,0.09,M,P222+32    ,4,1,223.86746,32.840027,9024-12705 ,223.86746,32.840027,0.060567,0,1,0,0,0,0,0,1,1,1,,44.51525,45.655773,0,0,0,1,Sloan,Simbad,NED,272,0.462345581
222.97527,31.2812,ILTJ145154.07+311652.3,222.97527,31.2812,https://vo.astron.nl/getproduct/LoTSS-DR2/P222+32    ,11.965,0.093,44.382,1.157,67.94,12.73,0.1,67.67,11.23,173.03,0.68,173.03,0.093,M,P222+32    ,4,1,222.97627,31.280144,9002-9101  ,222.97627,31.280144,0.088962,0,1,0,0,0,0,0,1,1,1,LERG,45.275867,46.423965,0,0,0,1,Sloan,Simbad,NED,271,4.906223408
153.04901,45.14214,ILTJ101211.76+450831.7,153.04901,45.14214,https://vo.astron.nl/getproduct/LoTSS-DR2/P152+45    ,9.332,0.074,23.145,0.475,10.27,8.83,0.07,8.34,6.47,68.77,2.54,68.77,0.074,M,P152+45    ,3,1,153.04903,45.14216,8454-12702 ,153.04903,45.14216,0.076583,0,1,0,0,0,0,0,1,1,1,,44.559082,45.700047,0,0,0,1,Sloan,Simbad,NED,133,0.078842101
121.71792,32.25022,ILTJ080652.30+321500.8,121.71792,32.25022,https://vo.astron.nl/getproduct/LoTSS-DR2/P121+32    ,8.217,0.082,24.432,0.552,11.05,9.1,0.09,9.28,6.84,160.52,2.58,160.52,0.082,M,P121+32    ,5,1,121.71815,32.250328,10220-6104 ,121.71815,32.250328,0.039894,0,1,0,0,0,0,0,1,1,1,,44.018906,45.15441,0,0,0,0,Sloan,Simbad,NED,9,0.795905307
120.34855,32.88397,ILTJ080123.65+325302.2,120.34855,32.88397,https://vo.astron.nl/getproduct/LoTSS-DR2/P121+32    ,9.515,0.085,49.866,1.152,18.56,13.02,0.1,17.57,11.55,93.38,1.19,93.38,0.085,M,P121+32    ,3,1,120.348595,32.883804,10220-12701,120.348595,32.883804,0.01846,0,1,0,0,0,0,0,1,1,1,,43.68319,44.815266,0,0,0,0,Sloan,Simbad,NED,7,0.606514625
170.16653,50.82735,ILTJ112039.97+504938.4,170.16653,50.82735,https://vo.astron.nl/getproduct/LoTSS-DR2/P10Hetdex  ,24.245,0.135,49.629,1.399,9.45,7.66,0.04,7.3,4.76,101.09,1.32,101.09,0.135,M,P10Hetdex  ,3,1,170.16647,50.827286,8997-1902  ,170.16647,50.827286,0.027863,0,1,0,0,0,0,0,1,1,1,LERG,44.33566,45.47437,0,0,0,1,Sloan,Simbad,NED,263,0.271600188
168.94785,50.40151,ILTJ111547.48+502405.4,168.94785,50.40151,https://vo.astron.nl/getproduct/LoTSS-DR2/P10Hetdex  ,1.051,0.092,1.287,0.186,7.96,5.54,0.41,0,0,104.67,10.55,0,0.09,S,P10Hetdex  ,3,0.49,168.9478,50.401634,8947-3701  ,168.9478,50.401634,0.047497,1,1,44.192154,43.253025,0,0,0,0,0,0,,0,0,0,0,0,1,Sloan,Simbad,NED,234,0.46520011
243.93842,31.82208,ILTJ161545.22+314919.4,243.93842,31.82208,https://vo.astron.nl/getproduct/LoTSS-DR2/P243+33    ,23.937,0.114,115.664,0.846,13.75,11.19,0.05,12.37,9.45,115,1.13,115,0.114,M,P243+33    ,3,1,243.93813,31.821842,9866-12705 ,243.93813,31.821842,0.058916,0,1,0,0,0,0,0,1,1,1,LERG,44.99217,46.137455,0,0,0,0,Sloan,Simbad,NED,379,1.234157999
243.93584,31.96372,ILTJ161544.60+315749.3,243.93584,31.96372,https://vo.astron.nl/getproduct/LoTSS-DR2/P243+33    ,2.135,0.089,35.849,1.065,21.77,16.89,0.61,20.92,15.78,74.05,7.32,74.05,0.089,M,P243+33    ,4,1,243.93593,31.963955,9027-12701 ,243.93593,31.963955,0.031746,0,1,0,0,0,0,0,1,1,0,,43.935425,45.07008,0,0,0,1,Sloan,Simbad,NED,276,0.889658107
196.65176,27.87313,ILTJ130636.42+275223.2,196.65176,27.87313,https://vo.astron.nl/getproduct/LoTSS-DR2/P195+27    ,8.913,0.09,39.048,0.927,14.23,10.77,0.1,12.9,8.95,139.09,1.81,139.09,0.09,M,P195+27    ,4,1,196.6517,27.872946,8932-9102  ,196.6517,27.872946,0.021114,0,1,0,0,0,0,0,1,1,1,,43.632893,44.764454,0,0,0,1,Sloan,Simbad,NED,223,0.693790138
194.65553,27.17547,ILTJ125837.33+271031.6,194.65553,27.17547,https://vo.astron.nl/getproduct/LoTSS-DR2/P195+27    ,3.68,0.093,24.456,0.781,21.48,11.07,0.26,20.63,9.3,174.48,2.57,174.48,0.093,M,P195+27    ,4,1,194.65533,27.176556,8932-3701  ,194.65533,27.176556,0.02583,0,1,0,0,0,0,0,1,1,0,,43.686024,44.818134,0,0,0,1,Sloan,Simbad,NED,222,3.958324065
194.57854,27.3095,ILTJ125818.85+271834.1,194.57854,27.3095,https://vo.astron.nl/getproduct/LoTSS-DR2/P195+27    ,5.346,0.09,26.957,0.764,19.43,9.99,0.21,18.48,7.98,148.03,2.3,148.03,0.09,M,P195+27    ,4,1,194.57767,27.310818,9876-3702  ,194.57767,27.310818,0.025352,0,1,0,0,0,0,0,1,1,1,,43.629063,44.76059,0,0,0,1,Sloan,Simbad,NED,384,5.500221889
235.44719,45.55617,ILTJ154147.33+453322.2,235.44719,45.55617,https://vo.astron.nl/getproduct/LoTSS-DR2/P236+45    ,9.131,0.075,14.924,0.493,10.85,8.42,0.07,9.04,5.91,117.6,1.75,117.6,0.075,M,P236+45    ,4,1,235.447,45.556,9035-9101  ,235.447,45.556,0.037053,0,1,0,0,0,0,0,1,1,1,LERG,44.1624,45.299362,0,0,0,1,Sloan,Simbad,NED,290,0.771325116
234.87375,44.64848,ILTJ153929.70+443854.5,234.87375,44.64848,https://vo.astron.nl/getproduct/LoTSS-DR2/P236+45    ,69.397,0.09,84.185,0.402,7.35,6.51,0.01,4.24,2.53,93.21,0.51,93.21,0.09,M,P236+45    ,3,1,234.87364,44.648453,8551-3704  ,234.87364,44.648453,0.073303,0,1,0,0,0,0,0,1,1,1,LERG,45.077587,46.22372,0,0,0,1,Sloan,Simbad,NED,152,0.28995961
249.13498,39.02857,ILTJ163632.39+390142.8,249.13498,39.02857,https://vo.astron.nl/getproduct/LoTSS-DR2/P248+40    ,2.002,0.086,87.469,2.808,36,24.94,0.73,35.5,24.2,52.23,4.54,52.23,0.086,M,P248+40    ,2,1,249.1357,39.02788,8550-12705 ,249.1357,39.02788,0.03027,0,1,0,0,0,0,0,1,1,0,,43.837517,44.971176,0,0,0,1,Sloan,Simbad,NED,150,3.18322764
248.4565,39.26298,ILTJ163349.56+391546.7,248.4565,39.26298,https://vo.astron.nl/getproduct/LoTSS-DR2/P248+40    ,5.988,0.09,90.353,3.501,19.93,15.12,0.19,19.01,13.87,111.31,2.37,111.31,0.09,M,P248+40    ,4,1,248.45676,39.263206,8588-6101  ,248.45676,39.263206,0.032017,0,1,0,0,0,0,0,1,1,1,,44.07368,45.20974,0,0,0,1,Sloan,Simbad,NED,165,1.085933993
247.2416,39.31889,ILTJ162857.98+391907.9,247.2416,39.31889,https://vo.astron.nl/getproduct/LoTSS-DR2/P248+40    ,15.433,0.259,28.247,1.478,8.71,6.93,0.13,6.31,3.47,30.59,4.14,30.59,0.259,M,P248+40    ,2,1,247.24168,39.319088,9869-12702 ,247.24168,39.319088,0.034028,0,1,0,0,0,0,0,1,1,1,,43.938866,45.073555,0,0,0,1,Sloan,Simbad,NED,382,0.758267851
119.78973,29.78187,ILTJ075909.54+294654.7,119.78973,29.78187,https://vo.astron.nl/getproduct/LoTSS-DR2/P120+29    ,14.797,0.147,63.146,2.592,25.62,15.26,0.56,24.9,14.03,136.63,4.58,136.63,0.147,M,P120+29    ,3,1,119.791504,29.781067,8938-6103  ,119.791504,29.781067,0.105546,0,1,0,0,0,0,0,1,1,1,LERG,45.178204,46.325336,0,0,0,1,Sloan,Simbad,NED,225,6.261558786
159.38223,43.65381,ILTJ103731.74+433913.7,159.38223,43.65381,https://vo.astron.nl/getproduct/LoTSS-DR2/P159+45    ,9.037,0.097,17.968,0.274,9.53,7.51,0.07,7.41,4.51,177.24,1.77,177.24,0.09,S,P159+45    ,3,1,159.38272,43.653763,8253-12703 ,159.38272,43.653763,0.024608,0,1,0,0,0,0,0,1,1,1,,43.685207,44.817307,0,0,0,1,Sloan,Simbad,NED,80,1.282451968
260.6664,30.88137,ILTJ172239.94+305252.9,260.6664,30.88137,https://vo.astron.nl/getproduct/LoTSS-DR2/P261+30    ,27.307,0.146,41.469,0.667,7.88,7.24,0.04,5.11,4.05,120.6,3.03,120.6,0.146,M,P261+30    ,3,1,260.66638,30.88127,9186-9101  ,260.66638,30.88127,0.043517,1,1,44.740185,43.796066,1,0,44.727882,0,1,1,,0,0,1,45.299957,5.790963,0,Sloan,Simbad,NED,345,0.375938261
175.81773,55.27776,ILTJ114316.25+551639.9,175.81773,55.27776,https://vo.astron.nl/getproduct/LoTSS-DR2/P173+55    ,17.848,0.095,26.835,0.45,8.64,6.47,0.03,6.22,2.42,116.82,0.93,116.82,0.095,M,P173+55    ,3,1,175.81781,55.277706,8995-3703  ,175.81781,55.277706,0.055083,0,1,0,0,0,0,0,1,1,1,LERG,44.60328,45.744686,0,0,0,1,Sloan,Simbad,NED,258,0.247869406
175.5406,55.45944,ILTJ114209.74+552734.0,175.5406,55.45944,https://vo.astron.nl/getproduct/LoTSS-DR2/P173+55    ,16.794,0.07,194.242,3.137,91.16,23.79,0.41,90.96,23.03,51.79,1.5,51.79,0.07,M,P173+55    ,3,0.66,175.5447,55.458252,8995-6103  ,175.5447,55.458252,0.133668,0,1,0,0,0,0,0,1,1,1,LERG,45.6673,46.81925,0,0,0,1,Sloan,Simbad,NED,259,9.376354718
172.34256,54.12687,ILTJ112922.21+540736.7,172.34256,54.12687,https://vo.astron.nl/getproduct/LoTSS-DR2/P173+55    ,5.138,0.056,199.563,1.59,45.33,33.8,0.3,44.93,33.27,143.63,1.64,143.63,0.056,M,P173+55    ,3,1,172.33061,54.126083,8996-3702  ,172.33061,54.126083,0.069283,0,1,0,0,0,0,0,1,1,1,LERG,44.998444,46.143795,0,0,0,1,Sloan,Simbad,NED,260,25.36290305
172.3017,53.73398,ILTJ112912.41+534402.3,172.3017,53.73398,https://vo.astron.nl/getproduct/LoTSS-DR2/P173+55    ,6.105,0.054,23.694,0.406,12.92,10.94,0.1,11.44,9.14,146.67,2.5,146.67,0.054,M,P173+55    ,3,1,172.30202,53.733967,8996-3703  ,172.30202,53.733967,0.027477,0,1,0,0,0,0,0,1,1,1,,43.745205,44.877914,0,0,0,1,Sloan,Simbad,NED,261,0.683616562
171.40076,54.3827,ILTJ112536.18+542257.7,171.40076,54.3827,https://vo.astron.nl/getproduct/LoTSS-DR2/P173+55    ,2.918,0.049,3.986,0.104,7.05,6.98,0.12,3.7,3.56,152.89,65.72,152.89,0.046,S,P173+55    ,3,1,171.40065,54.382576,9000-1901  ,171.40065,54.382576,0.020594,1,1,44.16401,43.224884,1,1,44.227882,0,0,1,,0,0,1,45.002254,5.7550616,1,Sloan,Simbad,NED,267,0.505493622
208.54568,44.21101,ILTJ135410.96+441239.6,208.54568,44.21101,https://vo.astron.nl/getproduct/LoTSS-DR2/P207+45    ,6.245,0.056,37.934,0.508,32.61,11.22,0.2,32.05,9.48,135.53,1.64,135.53,0.056,M,P207+45    ,3,0,208.54976,44.208027,8328-9101  ,208.54976,44.208027,0.064613,0,1,0,0,0,0,0,1,1,1,,44.55607,45.697,0,0,0,0,Sloan,Simbad,NED,104,15.02841387
207.87294,43.80628,ILTJ135129.51+434822.6,207.87294,43.80628,https://vo.astron.nl/getproduct/LoTSS-DR2/P207+45    ,4.764,0.056,23.498,0.443,13.57,12.39,0.14,12.17,10.84,72.7,5.59,72.7,0.056,M,P207+45    ,4,1,207.8728,43.806427,8332-3702  ,207.8728,43.806427,0.033507,0,1,0,0,0,0,0,1,1,1,,43.910034,45.04443,0,0,0,1,Sloan,Simbad,NED,108,0.643543549
183.26503,51.64792,ILTJ121303.61+513852.5,183.26503,51.64792,https://vo.astron.nl/getproduct/LoTSS-DR2/P25Hetdex09,17.669,0.076,47.102,0.425,10.69,9.4,0.04,8.85,7.23,96.21,1.7,96.21,0.076,M,P25Hetdex09,3,1,183.26399,51.648598,10508-6103 ,183.26399,51.648598,0.085679,0,1,0,0,0,0,0,1,1,1,,44.816875,45.960415,0,0,0,0,Sloan,Simbad,NED,26,3.36857366
138.9806,44.33192,ILTJ091555.34+441954.9,138.9806,44.33192,https://vo.astron.nl/getproduct/LoTSS-DR2/P138+45    ,35.552,0.12,122.205,1.312,17.14,12.71,0.06,16.06,11.21,75.09,0.81,75.09,0.12,M,P138+45    ,3,1,138.98138,44.33276,8250-12704 ,138.98138,44.33276,0.04011,1,1,44.347023,43.407894,0,0,0,1,1,1,,44.802193,45.945587,0,0,0,1,Sloan,Simbad,NED,77,3.625407692
137.87495,45.46829,ILTJ091129.99+452805.8,137.87495,45.46829,https://vo.astron.nl/getproduct/LoTSS-DR2/P138+45    ,4.196,0.065,7.398,0.168,8.11,7.83,0.12,5.46,5.02,33.48,17.8,33.48,0.06,S,P138+45    ,4,0.97,137.87476,45.46832,8249-3704  ,137.87476,45.46832,0.027099,1,1,43.92959,43.01155,1,1,44.327885,0,1,1,,0,0,0,0,0,1,Sloan,Simbad,NED,76,0.512717791
118.09201,34.32693,ILTJ075222.08+341936.9,118.09201,34.32693,https://vo.astron.nl/getproduct/LoTSS-DR2/P116+34    ,22.043,0.202,51.704,1.521,9.27,8.02,0.08,7.06,5.32,69.39,3.2,69.39,0.202,M,P116+34    ,1,1,118.09111,34.32657,8717-1902  ,118.09111,34.32657,0.140176,1,1,45.31987,44.37575,0,0,0,1,1,1,HERG,45.342484,46.491238,0,0,0,1,Sloan,Simbad,NED,211,2.977536698
117.51782,34.47904,ILTJ075004.28+342844.5,117.51782,34.47904,https://vo.astron.nl/getproduct/LoTSS-DR2/P116+34    ,18.144,0.266,122.941,5.483,14.23,10.38,0.15,12.91,8.47,20.06,2.56,20.06,0.266,M,P116+34    ,2,1,117.51833,34.479317,8717-3704  ,117.51833,34.479317,0.029213,0,1,0,0,0,0,0,1,1,1,,44.142227,45.278984,0,0,0,1,Sloan,Simbad,NED,212,1.818276655
117.45298,34.88624,ILTJ074948.72+345310.4,117.45298,34.88624,https://vo.astron.nl/getproduct/LoTSS-DR2/P116+34    ,0.992,0.17,84.785,5.18,66.86,19.35,1.7,66.59,18.39,140.34,7.78,140.34,0.17,M,P116+34    ,1,1,117.456,34.88391,8717-1901  ,117.456,34.88391,0.131574,0,1,0,0,0,0,0,1,1,1,LERG,45.72076,46.87323,0,0,0,1,Sloan,Simbad,NED,210,12.2383416
145.5409,48.01241,ILTJ094209.82+480044.6,145.5409,48.01241,https://vo.astron.nl/getproduct/LoTSS-DR2/P145+47    ,8.842,0.06,39.816,0.592,15.67,12.21,0.09,14.47,10.64,38.62,1.52,38.62,0.06,M,P145+47    ,4,1,145.54153,48.012863,8252-9102  ,145.54153,48.012863,0.056532,0,1,0,0,0,0,0,1,1,1,,44.457623,45.597565,0,0,0,1,Sloan,Simbad,NED,79,2.247826292
246.4544,40.34527,ILTJ162549.06+402042.9,246.4544,40.34527,https://vo.astron.nl/getproduct/LoTSS-DR2/P245+40    ,16.639,0.187,58.223,1.343,11.57,11.19,0.14,9.89,9.44,114.53,16.12,114.53,0.187,M,P245+40    ,4,1,246.45535,40.34521,8604-9102  ,246.45535,40.34521,0.029168,0,1,0,0,0,0,0,1,1,1,,44.171406,45.308456,0,0,0,1,Sloan,Simbad,NED,176,2.603887367
243.99915,39.49898,ILTJ161559.79+392956.3,243.99915,39.49898,https://vo.astron.nl/getproduct/LoTSS-DR2/P245+40    ,6.547,0.137,26.533,1.003,65.23,18.14,0.41,64.96,17.12,96.62,1.97,96.62,0.137,M,P245+40    ,4,0.81,244.00218,39.49763,8314-6104  ,244.00218,39.49763,0.137369,0,1,0,0,0,0,0,1,1,1,LERG,45.54779,46.698566,0,0,0,0,Sloan,Simbad,NED,92,9.735773283
224.01784,45.40512,ILTJ145604.28+452418.4,224.01784,45.40512,https://vo.astron.nl/getproduct/LoTSS-DR2/P225+45    ,3.927,0.081,7.566,0.418,15.08,7.94,0.15,13.83,5.19,71.62,2.15,71.62,0.081,M,P225+45    ,2,1,224.01819,45.405266,9033-12705 ,224.01819,45.405266,0.036508,0,1,0,0,0,0,0,1,1,1,,44.064922,45.200897,0,0,0,1,Sloan,Simbad,NED,287,1.029157238
195.32297,48.05923,ILTJ130117.51+480333.2,195.32297,48.05923,https://vo.astron.nl/getproduct/LoTSS-DR2/P31Hetdex19,7.706,0.062,61.905,0.7,21.8,13.66,0.15,20.96,12.27,111.86,1.47,111.86,0.062,M,P31Hetdex19,4,1,195.31932,48.060184,8465-3701  ,195.31932,48.060184,0.030136,0,1,0,0,0,0,0,1,1,1,,43.904938,45.03928,0,0,0,1,Sloan,Simbad,NED,141,9.422365235
214.09645,38.19105,ILTJ141623.15+381127.7,214.09645,38.19105,https://vo.astron.nl/getproduct/LoTSS-DR2/P213+37    ,3.251,0.101,5.044,0.236,7.86,7.11,0.21,5.07,3.81,134.37,13.78,134.37,0.094,S,P213+37    ,4,0.92,214.09645,38.190987,8337-1901  ,214.09645,38.190987,0.135044,1,1,44.69948,43.770695,0,0,0,0,1,1,,0,0,0,0,0,0,Sloan,Simbad,NED,117,0.233459473
213.455,37.26914,ILTJ141349.20+371608.8,213.455,37.26914,https://vo.astron.nl/getproduct/LoTSS-DR2/P213+37    ,7.661,0.095,18.904,0.316,10.28,8.64,0.1,8.35,6.21,177.93,3.31,177.93,0.088,S,P213+37    ,3,1,213.45494,37.269066,8337-6104  ,213.45494,37.269066,0.022469,0,1,0,0,0,0,0,1,1,1,,43.603752,44.735016,0,0,0,0,Sloan,Simbad,NED,118,0.314097883
137.11816,28.91088,ILTJ090828.36+285439.1,137.11816,28.91088,https://vo.astron.nl/getproduct/LoTSS-DR2/P135+29    ,4.989,0.166,14.641,0.806,11.68,7.81,0.26,10.02,5,115.04,4.96,115.04,0.166,M,P135+29    ,1,1,137.11858,28.911036,8987-6104  ,137.11858,28.911036,0.021491,0,1,0,0,0,0,0,1,1,1,,43.52517,44.655624,0,0,0,1,Sloan,Simbad,NED,247,1.415146018
119.61793,37.78627,ILTJ075828.30+374710.5,119.61793,37.78627,https://vo.astron.nl/getproduct/LoTSS-DR2/P119+37    ,218.252,19.79,288.273,41.513,7.32,6.49,0.56,4.2,2.49,116.29,32.97,116.29,18.778,S,P119+37    ,2,1,119.61713,37.786625,9181-12702 ,119.61713,37.786625,0.041111,0,1,0,0,0,0,0,1,1,1,LERG,46.569336,47.730022,0,0,0,1,Sloan,Simbad,NED,335,2.612601426
119.10966,37.0603,ILTJ075626.32+370337.0,119.10966,37.0603,https://vo.astron.nl/getproduct/LoTSS-DR2/P119+37    ,34.235,0.1,643.634,3.251,116,31.43,0.12,115.84,30.85,36.52,0.33,36.52,0.1,M,P119+37    ,4,1,119.10735,37.058247,9485-9101  ,119.10735,37.058247,0.077754,0,1,0,0,0,0,0,1,0,1,LERG,46.023605,47.179024,0,0,0,1,Sloan,Simbad,NED,354,9.91975895
